time,target,machine_state,pid_output
41.1,50.0,46.685388761264406,-6.553251892926457
41.11,50.0,46.7460951226853,-6.506670828640068
41.12,50.0,46.7074144191516,-6.499072270586185
41.13,50.0,46.726165468971644,-6.41046572211569
41.14,50.0,46.75864332465909,-6.382220079731036
41.15,50.0,46.663015725683216,-6.352584018618128
41.160000000000004,50.0,46.6397992958971,-6.2290943640827745
41.17,50.0,46.57769517412649,-6.181565372466123
41.18,50.0,46.5331219713342,-6.0914012007958185
41.19,50.0,46.516214412031005,-6.0206176127653475
41.2,50.0,46.445651437906214,-5.965440177992036
41.21,50.0,46.51404807120288,-5.866112379533915
41.22,50.0,46.4984855404905,-5.875813338734582
41.230000000000004,50.0,46.4238838479437,-5.798717523683941
41.24,50.0,46.38578850581648,-5.695967102762812
41.25,50.0,46.3945329276656,-5.630007529370364
41.26,50.0,46.347128584103224,-5.58966568700518
41.27,50.0,46.32531606559731,-5.499940690903239
41.28,50.0,46.30946868541877,-5.439032537645536
41.29,50.0,46.35265932820516,-5.376943905503021
41.300000000000004,50.0,46.26375942579164,-5.355636721412281
41.31,50.0,46.160802911479344,-5.228725052552411
41.32,50.0,46.06975855028812,-5.116847516688698
41.33,50.0,46.16387138740067,-5.014754144971623
41.34,50.0,46.09397926102014,-5.041300073999661
41.35,50.0,46.095522550462476,-4.914962707026083
41.36,50.0,46.04099005020013,-4.871454273168763
41.37,50.0,46.050207589157964,-4.773587715849654
41.38,50.0,46.06025370451704,-4.731699607009976
41.39,50.0,46.0072843912861,-4.677792185537518
41.4,50.0,46.01220822008792,-4.578813709073337
41.410000000000004,50.0,46.01781712492575,-4.5330373751821185
41.42,50.0,46.01691976295623,-4.47624609968212
41.43,50.0,45.993907752836336,-4.414749961780233
41.44,50.0,46.009809699754996,-4.338729643382758
41.45,50.0,45.969386479880484,-4.294610553746123
41.46,50.0,45.91556192109812,-4.20267470764844
41.47,50.0,45.94911312895264,-4.111815589292158
41.480000000000004,50.0,45.92975266995019,-4.085303043481086
